oneid,choice,profit,variable,round,marketmaker,role,numtrans,marginalbid,marginalask,time
90437,16,11,5,4,gain,seller,17,16,16,2021-01-15 12:39:41
90437,17,0,5,5,gain,seller,13,16,16,2021-01-15 12:41:47
90437,17,0,5,6,gain,seller,17,16.99,16,2021-01-15 12:43:39
90437,16,11,5,7,gain,seller,18,16,16,2021-01-15 12:45:34
90437,16,11,5,8,gain,seller,14,16,16,2021-01-15 12:47:35
90437,16,11,5,9,gain,seller,19,16,16,2021-01-15 12:49:34
90437,16,11,5,10,gain,seller,18,16,16,2021-01-15 12:51:33
90437,16,10,6,11,loss,seller,14,16,16,2021-01-15 12:53:30
90437,16,10,6,12,loss,seller,13,16,16,2021-01-15 12:55:49
90437,16,10,6,13,loss,seller,17,16,16,2021-01-15 12:57:24
90437,16,10,6,14,loss,seller,18,16,16,2021-01-15 12:59:30
90437,16,10,6,15,loss,seller,15,16,16,2021-01-15 13:01:48
90437,16,10,6,16,loss,seller,15,16,16,2021-01-15 13:03:38
90437,16,10,6,17,loss,seller,16,16,16,2021-01-15 13:05:26
90437,16,10,6,18,loss,seller,17,16,16,2021-01-15 13:07:24
90437,16,10,6,19,loss,seller,15,16,16,2021-01-15 13:09:30
90437,16,10,6,20,loss,seller,18,16,16,2021-01-15 13:11:20
96644,11,0,24,1,gain,buyer,14,13,13,2021-01-15 12:30:50
96644,12,0,24,2,gain,buyer,14,15,14,2021-01-15 12:35:45
96644,14,0,24,3,gain,buyer,15,15,15,2021-01-15 12:37:31
96644,15,0,24,4,gain,buyer,17,16,16,2021-01-15 12:39:26
96644,15,0,24,5,gain,buyer,13,16,16,2021-01-15 12:41:35
96644,16.99,7.010000000000002,24,6,gain,buyer,17,16.99,16,2021-01-15 12:43:36
96644,17.5,8,24,7,gain,buyer,18,16,16,2021-01-15 12:45:43
96644,0,0,24,8,gain,buyer,14,16,16,2021-01-15 12:47:29
96644,16.5,8,24,9,gain,buyer,19,16,16,2021-01-15 12:49:33
96644,16.1,8,24,10,gain,buyer,18,16,16,2021-01-15 12:51:35
96644,16,8,23,11,gain,buyer,8,15,15,2021-01-15 12:53:35
96644,15.5,0,23,12,gain,buyer,7,16,15,2021-01-15 12:55:31
96644,16,7,23,13,gain,buyer,9,16,16,2021-01-15 12:57:35
96644,16,7,23,14,gain,buyer,10,16,16,2021-01-15 12:59:46
96644,16,0,23,15,gain,buyer,7,18,16,2021-01-15 13:01:32
96644,16,0,23,16,gain,buyer,7,16.5,16,2021-01-15 13:03:31
96644,16,0,23,17,gain,buyer,8,16.75,16,2021-01-15 13:05:32
96644,17,6.25,23,18,gain,buyer,8,16.75,16.5,2021-01-15 13:07:30
96644,16.8,6.25,23,19,gain,buyer,7,16.75,16.5,2021-01-15 13:09:31
96644,16.8,6.25,23,20,gain,buyer,8,16.75,16.5,2021-01-15 13:11:27
96725,3,0,18,1,gain,buyer,14,13,13,2021-01-15 12:30:28
96725,13,0,18,2,gain,buyer,14,15,14,2021-01-15 12:36:29
96725,16,3,18,3,gain,buyer,15,15,15,2021-01-15 12:38:00
96725,17,2,18,4,gain,buyer,17,16,16,2021-01-15 12:39:54
96725,17,2,18,5,gain,buyer,13,16,16,2021-01-15 12:41:48
96725,16,0,18,6,gain,buyer,17,16.99,16,2021-01-15 12:43:34
96725,17,2,18,7,gain,buyer,18,16,16,2021-01-15 12:45:59
96725,16,2,18,8,gain,buyer,14,16,16,2021-01-15 12:47:49
96725,17,2,18,9,gain,buyer,19,16,16,2021-01-15 12:49:54
96725,17,2,18,10,gain,buyer,18,16,16,2021-01-15 12:51:37
96725,0,0,12,11,loss,buyer,14,16,16,2021-01-15 12:53:39
96725,0,0,12,12,loss,buyer,13,16,16,2021-01-15 12:55:39
96725,5,0,12,13,loss,buyer,17,16,16,2021-01-15 12:57:31
96725,12,0,12,14,loss,buyer,18,16,16,2021-01-15 12:59:44
96725,16,-4,12,15,loss,buyer,15,16,16,2021-01-15 13:02:02
96725,0,0,12,16,loss,buyer,15,16,16,2021-01-15 13:03:32
96725,0,0,12,17,loss,buyer,16,16,16,2021-01-15 13:05:29
96725,1,0,12,18,loss,buyer,17,16,16,2021-01-15 13:07:25
96725,12,0,12,19,loss,buyer,15,16,16,2021-01-15 13:09:30
96725,12,0,12,20,loss,buyer,18,16,16,2021-01-15 13:11:20
99922,1,0,25,1,gain,buyer,14,13,13,2021-01-15 12:32:25
99922,30,10,25,2,gain,buyer,16,15,14,2021-01-15 12:36:34
99922,15,10,25,3,gain,buyer,17,15,15,2021-01-15 12:38:47
99922,17,9,25,4,gain,buyer,17,16,16,2021-01-15 12:40:32
99922,13,0,25,5,gain,buyer,13,16,16,2021-01-15 12:42:31
99922,25,8.010000000000002,25,6,gain,buyer,17,16.99,16,2021-01-15 12:43:22
99922,16.99,9,25,7,gain,buyer,18,16,16,2021-01-15 12:46:05
99922,16,9,25,8,gain,buyer,14,16,16,2021-01-15 12:48:22
99922,17,9,25,9,gain,buyer,19,16,16,2021-01-15 12:50:31
99922,18,9,25,10,gain,buyer,18,16,16,2021-01-15 12:52:15
99922,14,2,14,11,loss,seller,14,16,16,2021-01-15 12:54:30
99922,28,0,14,12,loss,seller,13,16,16,2021-01-15 12:57:19
99922,16,NA,14,13,loss,seller,NA,NA,NA,2021-01-15 12:57:52
